Issue,Volume,title,authors,views,citations
333,66,"A Price Index for Nonfarm One-Family Houses, 1947–64",Kul B. Bhatia,11,0
333,66,The Problem of Accounting for Productivity Change in the Construction Price Index,"Kunio Yoshihara, Kenichi Furuya & Takao Suzuki",10,1
333,66,Process Variables in the Mixture Problem for Categorized Components,John A. Cornell,10,13
333,66,Usefulness of the Two-Compartment Open Model in Pharmacokinetics,Carl M. Metzler,22,11
333,66,Comment on Article on Pharmacokinetics,J. D. Haynes,10,0
333,66,Rejoinder,Carl M. Metzler,9,0
333,66,On the Analysis of Multidimensional Contingency Tables,"Harry H. Ku, Ruth N. Varner & S. Kullback",14,23
333,66,Maximum Likelihood Estimation with Incomplete Multinomial Data,R. R. Hocking & H. H. Oxspring,16,20
333,66,New Estimators of Disturbances in Regression Analysis,A. P. J. Abrahamse & J. Koerts,16,8
333,66,On a Two-Stage Estimate of the Mean,Vasant B. Waikar & S. K. Katti,9,10
333,66,Pooling Mean Squares,J. Singh,8,4
333,66,Estimation of the Mean by Shrinkage to a Point,J. S. Mehta & R. Srinivasan,14,17
333,66,Combining Overlapping Information,Richard Zeckhauser,11,8
333,66,Further Suggestions concerning the Utilization of Incomplete Observations in Regression Analysis,Marcel G. Dagenais,11,5
333,66,Adjustment of Monthly or Quarterly Series to Annual Totals: An Approach Based on Quadratic Minimization,Frank T. Denton,14,58
333,66,Bivariate Failure Rate,A. P. Basu,36,37
333,66,The Logarithm of the Sum of Two Correlated Log-Normal Variates,M. A. Hamdan,20,14
333,66,The Economic Design of -Charts When There is a Multiplicity of Assignable Causes,Acheson J. Duncan,16,49
333,66,Exact Finite Sample Density Functions of GCL Estimators of Structural Coefficients in a Leading Exactly Identifiable Case,"R. L. Basmann, Franklin Lee Brown, William S. Dawes & Gregory K. Schoepfle",11,3
333,66,Efficiency of Simple Order Statistic Estimates When Losses are Piecewise Linear,Robert H. Hayes,11,5
333,66,Finding Sampling Distributions by a Recognition Method,Gordon Antelman & Harry V. Roberts,9,1
333,66,On the Distribution of a Linear Combination of Independent Chi Squares,Joseph L. Fleiss,30,17
333,66,Exact χ2 Criterion Tables with Cell Expectations One: An Application to Coleman's Measure of Consensus,Douglas A. Zahn & Gail C. Roberts,9,5
333,66,Small Sample Power Functions for Nonparametric Tests of Location in the Double Exponential Family,Fred L. Ramsey,11,5
333,66,A Nonparametric Selection Procedure's Efficiency: Largest Location Parameter Case,Edward J. Dudewicz,11,4
333,66,Estimation of the Probability that Y < X,Peter Enis & Seymour Geisser,17,25
333,66,Small Sample Performance of Some Estimators of the Truncated Binomial Distribution,Donald G. Thomas & John J. Gart,13,4
333,66,Asymptotic Distribution of the Sample Size for a Sequential Probability Ratio Test,K. C. Chanda,9,2
333,66,On Representations of the Doubly Non-Central F Distribution,W. G. Bulgren,12,8
333,66,Percentage Points of H-Distribution for Computing Confidence Limits or Performing t-Tests by Way of the Mean Absolute Deviation,Erna M. J. Herrey,11,0
333,66,"Incomplete Beta-Integral B(x; 2/3, 2/3) and [p(1 − p)]−1/6 for Use with Borges' Approximation of the Binomial Distribution",Friedrich Gebhardt,10,0
333,66,Economics of Information Systems,Jacob Marschak,27,31
333,66,Book Reviews,,7,0
333,66,Corrigenda,,7,0
333,66,Editorial Board Page,,7,0
332,65,Empirical Evidence on the Formation of Price Expectations,Stephen J. Turnovsky,31,36
332,65,Developments in Trading Patterns in the Common Market and EFTA,M. K. Carney,12,1
332,65,"Determinants of Retail Sales in Large Metropolitan Areas, 1954 and 1963",Ben-Chieh Liu,13,6
332,65,A Stochastic Model for Occupancy-Related Random Variables in General-Acute Hospitals,William Shonick,14,10
332,65,Practical Solutions of the Behrens-Fisher Problem,Henry Scheffé,33,0
332,65,Distribution of Residual Autocorrelations in Autoregressive-Integrated Moving Average Time Series Models,G. E. P. Box & David A. Pierce,181,478
332,65,Applied Regression and Analysis of Variance for Stationary Time Series,Robert H. Shumway,23,20
332,65,Estimation of Stationary Stochastic Regression Parameters,Thomas D. Burnett & Donald Guthrie,13,4
332,65,Sequential Signed-Rank Test,Rupert G. Miller JR.,17,15
332,65,On the Loss of Information in Combined Inter- and Intra-Block Estimation,K. R. Shah,9,2
332,65,Design Criterion for Minimum Bias Estimation of Response Surfaces,M. J. Karson,11,12
332,65,Independent Stepwise Residuals for Testing Homoscedasticity,A. Hedayat & D. S. Robson,14,17
332,65,Conditions under Which Mean Square Ratios in Repeated Measurements Designs Have Exact F-Distributions,Huynh Huynh & Leonard S. Feldt,34,262
332,65,Hypothesis Testing Incorporating a Preliminary Test of Significance,Barry C. Arnold,12,2
332,65,An Optimum Test Property of Two Weil-Known Statistics,Vincent A. Uthoff,11,17
332,65,Inferential Procedures for the Generalized Gamma Distribution,Harold W. Hager & Lee J. Bain,44,41
332,65,Quasi-Independence and Maximum Likelihood Estimation in Incomplete Contingency Tables,Stephen E. Fienberg,18,7
332,65,A Comparison of Minimum Logit Chi-Square Estimation and Maximum Likelihood Estimation in 2×2×2 and 3×2×2 Contingency Tables: Tests for Interaction,Charles L. Odoroff,14,9
332,65,Maximizing the Correlation of Grouped Observations,Eve Bofinger,20,11
332,65,Power of Bivariate Studentized Maximum and Minimum Modulus Tests,F. E. Steffens,10,2
332,65,An Empirical Study of Stabilities of Estimators and Variance Estimators in Unequal Probability Sampling (n = 3 or 4),D. L. Bayless & J. N. K. Rao,12,6
332,65,Additional Factors for Calculating Prediction Intervals for Samples from a Normal Distribution,Gerald J. Hahn,23,26
332,65,Book Reviews,,8,0
332,65,Editorial Board Page,,7,0
331,65,Definitional and Design Aspects of the Canadian Job Vacancy Survey,Sylvia Ostry & Alan Sunter,12,1
331,65,Balanced Repeated Replications for Standard Errors,Leslie Kish & Martin R. Frankel,17,43
331,65,Variability of Treatments and Experimental Units in the Design and Analysis of Experiments,Sidney Addelman,19,13
331,65,Piecewise Regression,Victor E. McZgee & Willard T. Carleton,74,2
331,65,The Age-Incidence of Death from Smoking,Samuel H. Preston,12,3
331,65,Predictive Accuracy of Quarterly and Annual Aggregate Saving Functions,George D. Craig,11,2
331,65,Measurement of Citrus Demands When all Variables are Subject to Error,Anthony A. Prato,9,0
331,65,A Direct Test of Friedman's Permanent Income Theory,James M. Holmes,12,2
331,65,Testing a Model of the Term Structure of Interest Rates by Simulation of Market Forecasts,Charles R. Nelson,10,6
331,65,Capital Appropriations and Investment Behavior,Sungwoo Kim,10,1
331,65,On Measuring Geographic Mobility,Larry H. Long,16,5
331,65,A Test Procedure for the Simulated Plant-Record Method of Life Analysis,R. E. White & H. A. Cowles,9,0
331,65,The Cube Law Revisited,Henri Theil,10,11
331,65,Zipf's Law and Prior Distributions for the Composition of a Population,Bruce M. Hill,13,0
331,65,Calibration and Statistical Inference,David F. Andrews,100,1
331,65,Some Probability Inequalities of Multivariate Normal and Multivariate t,Yung Liang Tong,13,18
331,65,Sufficiency and Exponential Families for Discrete Sample Spaces,Erling Bernhard Andersen,25,5
331,65,The Characterizations for Exponential and Geometric Distributions,D. N. Shanbhag,16,29
331,65,Inadmissibility of the Usual Scale Estimate for a Shifted Exponential Distribution,Barry C. Arnold,17,13
331,65,Asymptotically Robust Estimators of Location,Allan Birnbaum & Valerie Miké,15,7
331,65,On Nonparametric Estimation and Testing for Interactions in Factorial Experiments,K. L. Mehra & G. E. J. Smith,12,2
331,65,On the Nonparametric Tests of David and Fix for the Bivariate Two-Sample Location Problem,J. G. Fryer,9,1
331,65,Properties of a Rank Test of Cronholm and Revusky,G. K. Bhattacharyya & Richard A. Johnson,9,0
331,65,A Test for a Shifting Slope Coefficient in a Linear Model,John U. Farley & Melvin J. Hinich,22,47
331,65,On the Efficiency of Ordinary Least-Squares in Regression Models,Pietro Balestra,16,4
331,65,Systematic Biases in Panel Surveys Due to Differential Nonresponse,W. H. Williams & C. L. Mallows,11,13
331,65,A Double Sampling Scheme for Estimating from Binomial Data with Misclassifications,Aaron Tenenbein,25,69
331,65,The Maximum-Likelihood Estimate for Contingency Tables with Zero Diagonal,S. S. Wagner,11,5
331,65,The Small Sample Power of One-Sided Kolmogorov Tests for a Shift in Location of the Normal Distribution,M. Knott,11,4
331,65,Book Reviews,,8,0
331,65,Editorial Board Page,,7,0
330,65,"On the Appropriateness of the Correlation Coefficient with a 0, 1 Dependent Variable",John Neter & E. Scott Maynes,21,15
330,65,A Reevaluation of the Predictive Ability of Plant and Equipment Anticipations,Irwin Friend & William Thomas,11,3
330,65,Forecasting Specific Turning Points,Richard Long,12,0
330,65,Measuring the Value of Housing Quality,John F. Kain & John M. Quigley,105,136
330,65,A Report on the Accuracy of Some Widely Used Least Squares Computer Programs,Roy H. Wampler,18,44
330,65,Response Error and Questioning Technique in Surveys of Earnings Information,Michael E. Borus,10,2
330,65,Distributional Effects in Demand Analysis: Observations and Predictive Tests,D. J. Laughhunn,9,0
330,65,Estimation of Dynamic Demand Relations from a Time Series of Family Budget Data,Feng-Yao Lee,18,0
330,65,Coefficient of Interarea Variation as a Measure of Spatial Income Inequality,Barbara B. Murray,11,1
330,65,A Quantitative Measure of the Risk Factor in Investment Decisions,T. M. Hammonds & D. I. Padberg,16,0
330,65,A Discriminant Analysis of Employment in Defense and Nondefense Industries,Gerald F. Higgins,9,3
330,65,A Stochastic Model for Determining the Economic Prospects of Petroleum Exploration over Large Regions,Russell S. Uhler & Paul G. Bradley,12,8
330,65,Empirical Evaluation of Some Chi-Square Tests for the Order of a Markov Chain,Donald Guthrie & Mary N. Youssef,10,1
330,65,Tables of Normal Percentile Points,John S. White,12,4
330,65,Sequential Modification of the UMP Test for Binomial Probabilities,Norman Breslow,12,2
330,65,On the Posterior Mean and Variance of a Population Mean,W. A. Ericson,20,7
330,65,Optimal Design of Sampling from Finite Populations: A Critical Review and Indication of New Research Areas,H. Solomon & S. Zacks,25,10
330,65,Truncation Effect in Closed and Open Birth Interval Data,"Mindel C. Sheps, Jane A. Menken, Jeanne Clare Ridley & Joan W. Lingner",11,19
330,65,The Geometry of a Two by Two Contingency Table,Stephen E. Fienberg & John P. Gilbert,24,10
330,65,Hotelling's T2 Test Under Symmetry Conditions,M. L. Eaton & Bradley Efron,15,4
330,65,Estimation of Pareto's Law from Grouped Observations,Dennis J. Aigner & Arthur S. Goldberger,15,19
330,65,Least Squares and Grouping Method Estimators in the Errors in Variables Model,David H. Richardson & De-Min Wu,20,27
330,65,On Mixtures of Distributions with Applications to Estimation,Adnan F. Ifram,13,1
330,65,On Analyzing Mixed Samples,Sleeba John,12,1
330,65,Optimum Sample Size for a Problem in Choosing the Population with the Largest Mean,Paul N. Somerville,9,4
330,65,Probability Sampling with Marginal Constraints,R. J. Jessen,13,9
330,65,Extensions of the General Linear Hypothesis Model,George A. Milliken & Franklin A. Graybill,16,33
330,65,The Analysis of Structural Effects in Experimental Design,William S. Mallios,13,0
330,65,Optimal Fractional Factorial Plans for Main Effects Orthogonal to Two-Factor Interactions: 2m  Series,J. N. Srivastava & D. A. Anderson,12,8
330,65,On Using an Incorrect Value of ρ in Group Divisible Two-Associate PBIB Designs,Robert Cleroux,9,0
330,65,Linear Estimation of the Location and Scale Parameters of the Cauchy Distribution Based on Sample Quantiles,Lai K. Chan,16,20
330,65,Sample Sizes for Approximate Independence of Largest and Smallest Order Statistics,John E. Walsh,12,0
330,65,The Minimum Expectation in X 2 Goodness of Fit Tests and the Accuracy of Approximations for the Null Distribution,James K. Yarnold,13,22
330,65,A Test of Fit for the Negative Binomial and other Contagious Distributions,Paul Hinz & John Gurland,17,10
330,65,An Asymptotic χ2 Test for the Equality of Two Correlation Matrices,Robert I. Jennrich,72,10
330,65,"Multiple Regression with Inequality Constraints: Pretesting Bias, Hypothesis Testing and Efficiency",Michael C. Lovell & Edward Prescott,19,11
330,65,A Characterization of Hypergeometric Distributions,Morris Skibinsky,12,1
330,65,Size Allometry: Size and Shape Variables with Characterizations of the Lognormal and Generalized Gamma Distributions,James E. Mosimann,52,158
330,65,Small Sample Behavior of Some Robust Linear Estimators of Location,J. L. Gastwirth & M. L. Cohen,16,33
330,65,Linear Interpolation within McCornack's Table of the Wilcoxon Matched Pair Signed Rank Statistic,P. L. Claypool,11,2
330,65,Percentage Points of Some Non-Parametric Tests for Independence and Empirical Power Comparisons,"G. K. Bhattacharyya, Richard A. Johnson & H. R. Neave",12,2
330,65,Tables of Poisson Sums of Normal Variables,Irwin Greenberg,10,0
330,65,Book Reviews,,9,0
330,65,Corrigenda,,7,0
330,65,Editorial Board Page,,7,0
329,65,"Statisticians and Shoemakers (“Who is Worse Shod than the Shoemaker's Wife,” from Heywood's Proverbs.)",A. Ross Eckler,12,1
329,65,Some Effects of Errors of Measurement on Multiple Correlation,W. G. Cochran,12,23
329,65,"Collegiate Football Scores, U.S.A.",Frederick Mosteller,15,9
329,65,An Experimental Comparison between Fixed Weight and Linear Programming Food Price Indexes,"Joseph L. Balintfy, John Neter & William Wasserman",12,0
329,65,The Multiple Uses of Primary Sampling Areas of National Probability Samples,Seymour Sudman,14,0
329,65,Ideal Multiple-choice Items,R. A. Weitzman,13,18
329,65,Forecasting Daily Hog Prices and Quantities: A Study of Alternative Forecasting Techniques,"R. M. Leuthold, A. J. A. Maccormick, A. Schmitz & D. G. Watts",20,9
329,65,Discriminatory Bias in Rates Charged by the Canadian Automobile Insurance Industry,R. A. Holmes,11,3
329,65,A Problem in Integration of Surveys—A Case Study,M. N. Murthy & A. S. Roy,10,1
329,65,A Model of the Distribution of Federal Expenditures among States,Maw Lin Lee,11,0
329,65,A Nonparametric Approach to Credit Screening,Samprit Chatterjee & Seymour Barcun,27,15
329,65,Note on the Cochran Q Test,Merle W. Tate & Sara M. Brown,28,8
329,65,Estimation of Heteroscedastic Variances in Linear Models,C. Radhakrishna Rao,41,104
329,65,Covariance Matrix Estimation in Linear Models,Victor Chew,20,7
329,65,Testing Overidentifying Restrictions When the Disturbances are Small,Joseph B. Kadane,10,10
329,65,Estimation of Seemingly Unrelated Regressions with Autoregressive Disturbances,Jan Kmenta & Roy F. Gilbert,22,23
329,65,Estimation in Lognormal Linear Models,Dan Bradu & Yair Mundlak,43,60
329,65,Estimators Based on Order Statistics of Small Samples from a Three-Parameter Lognormal Distribution,A. H. Munro & R. A. J. Wixley,15,21
329,65,The Multivariate Analysis of Qualitative Data: Interactions among Multiple Classifications,Leo A. Goodman,35,183
329,65,Household Surveys with Multiplicity,Monroe G. Sirken,18,29
329,65,Exact Distributions for χ2 and for the Likelihood-Ratio Statistic for the Equiprobable Multinomial Distribution,"I. J. Good, T. N. Gover & G. J. Mitchell",17,20
329,65,Canonical Association between Nominal Measurements,K. S. Srikantan,11,7
