Issue,Volume,title,authors,views,citations,Year
514,111,A Multiresolution Stochastic Process Model for Predicting Basketball Possession Outcomes,"Daniel Cervone, Alex D’Amour, Luke Bornn & Kirk Goldsberry",496,0,2016
514,111,Exact Post-Selection Inference for Sequential Regression Procedures,"Ryan J. Tibshirani, Jonathan Taylor, Richard Lockhart & Robert Tibshirani",1232,5,2016
514,111,Comment,Lawrence D. Brown & Kory D. Johnson,203,0,2016
514,111,Rejoinder,"Ryan J. Tibshirani, Jonathan Taylor, Richard Lockhart & Robert Tibshirani",154,0,2016
514,111,Structured Matrix Completion with Applications to Genomic Data Integration,"Tianxi Cai, T. Tony Cai & Anru Zhang",647,0,2016
514,111,The Controlled Thermodynamic Integral for Bayesian Model Evidence Evaluation,"Chris J. Oates, Theodore Papamarkou & Mark Girolami",401,6,2016
514,111,Empirical Likelihood for Right Censored Lifetime Data,"Shuyuan He, Wei Liang, Junshan Shen & Grace Yang",799,1,2016
514,111,Bayesian Conditional Tensor Factorizations for High-Dimensional Classification,Yun Yang & David B. Dunson,782,3,2016
514,111,A General Regression Changepoint Test for Time Series Data,"Michael W. Robbins, Colin M. Gallagher & Robert B. Lund",815,0,2016
514,111,A Class of Functional Methods for Error-Contaminated Survival Data Under Additive Hazards Models with Replicate Measurements,Ying Yan & Grace Y. Yi,396,3,2016
514,111,Simultaneous Sparse Estimation of Canonical Vectors in the p ≫ N Setting,"Irina Gaynanova, James G. Booth & Martin T. Wells",792,2,2016
514,111,Sparse Regression Incorporating Graphical Structure Among Predictors,Guan Yu & Yufeng Liu,1175,0,2016
514,111,Multivariate-Sign-Based High-Dimensional Tests for the Two-Sample Location Problem,"Long Feng, Changliang Zou & Zhaojun Wang",582,4,2016
514,111,Generalized Quasi-Likelihood Ratio Tests for Semiparametric Analysis of Covariance Models in Longitudinal Data,"Jin Tang, Yehua Li & Yongtao Guan",498,1,2016
514,111,Approximations of the Optimal Importance Density Using Gaussian Particle Flow Importance Sampling,Pete Bunch & Simon Godsill,410,7,2016
514,111,Robust Orthogonal Complement Principal Component Analysis,"Yiyuan She, Shijie Li & Dapeng Wu",660,1,2016
514,111,Functional CAR Models for Large Spatially Correlated Functional Datasets,"Lin Zhang, Veerabhadran Baladandayuthapani, Hongxiao Zhu, Keith A. Baggerly, Tadeusz Majewski, Bogdan A. Czerniak & Jeffrey S. Morris",685,4,2016
514,111,Efficient Estimation of the Cox Model with Auxiliary Subgroup Survival Information,"Chiung-Yu Huang, Jing Qin & Huei-Ting Tsai",519,2,2016
514,111,Hierarchical Nearest-Neighbor Gaussian Process Models for Large Geostatistical Datasets,"Abhirup Datta, Sudipto Banerjee, Andrew O. Finley & Alan E. Gelfand",1205,19,2016
514,111,Trace Pursuit: A General Framework for Model-Free Variable Selection,"Zhou Yu, Yuexiao Dong & Li-Xing Zhu",808,1,2016
514,111,Nonparametric Variance Estimation Under Fine Stratification: An Alternative to Collapsed Strata,"F. Jay Breidt, Jean D. Opsomer & Ismael Sanchez-Borrego",288,1,2016
514,111,Convex Banding of the Covariance Matrix,"Jacob Bien, Florentina Bunea & Luo Xiao",535,3,2016
514,111,"Fast, Exact Bootstrap Principal Component Analysis for p > 1 Million","Aaron Fisher, Brian Caffo, Brian Schwartz & Vadim Zipunnikov",607,0,2016
514,111,Using a Monotonic Density Ratio Model to Find the Asymptotically Optimal Combination of Multiple Diagnostic Tests,"Baojiang Chen, Pengfei Li, Jing Qin & Tao Yu",371,1,2016
514,111,Active Clinical Trials for Personalized Medicine,"Stanislav Minsker, Ying-Qi Zhao & Guang Cheng",479,2,2016
514,111,Spatio-Temporal Covariance and Cross-Covariance Functions of the Great Circle Distance on a Sphere,"Emilio Porcu, Moreno Bevilacqua & Marc G. Genton",494,7,2016
514,111,I-Optimal Design of Mixture Experiments,"Peter Goos, Bradley Jones & Utami Syafitri",378,5,2016
514,111,Book Reviews,NA,202,0,2016
513,111,A Functional Approach to Deconvolve Dynamic Neuroimaging Data,"Ci-Ren Jiang, John A. D. Aston & Jane-Ling Wang",2320,2,2016
513,111,A Bayesian Partial Identification Approach to Inferring the Prevalence of Accounting Misconduct,"P. Richard Hahn, Jared S. Murray & Ioanna Manolopoulou",687,2,2016
513,111,Meta-Analytic Framework for Sparse K-Means to Identify Disease Subtypes in Multiple Transcriptomic Studies,"Zhiguang Huo, Ying Ding, Silvia Liu, Steffi Oesterreich & George Tseng",666,1,2016
513,111,Collective Estimation of Multiple Bivariate Density Functions With Application to Angular-Sampling-Based Protein Loop Modeling,"Mehdi Maadooliat, Lan Zhou, Seyed Morteza Najibi, Xin Gao & Jianhua Z. Huang",379,2,2016
513,111,Calibrating an Ice Sheet Model Using High-Dimensional Binary Spatial Data,"Won Chang, Murali Haran, Patrick Applegate & David Pollard",551,0,2016
513,111,Perturbation Detection Through Modeling of Gene Expression on a Latent Biological Pathway Network: A Bayesian Hierarchical Approach,"Lisa M. Pham, Luis Carvalho, Scott Schaus & Eric D. Kolaczyk",468,1,2016
513,111,A Model-Based Approach to Climate Reconstruction Using Tree-Ring Data,"Matthew R. Schofield, Richard J. Barker, Andrew Gelman, Edward R. Cook & Keith R. Briffa",672,10,2016
513,111,Constrained Maximum Likelihood Estimation for Model Calibration Using Summary-Level Information From External Big Data Sources,"Nilanjan Chatterjee, Yi-Hau Chen, Paige Maas & Raymond J. Carroll",1745,3,2016
513,111,Comment,Peisong Han & Jerald F. Lawless,333,1,2016
513,111,Comment,Sebastien Haneuse & Claudia Rivera,211,0,2016
513,111,Comment,Thomas A. Louis & Niels Keiding,208,0,2016
513,111,Comment: A Human Genetics Perspective,"Joel A. Mefford, Noah A. Zaitlen & John S. Witte",625,0,2016
513,111,Comment: Addressing the Need for Portability in Big Data Model Building and Calibration,Chirag J. Patel & Francesca Dominici,321,1,2016
513,111,Rejoinder,"Nilanjan Chatterjee, Yi-Hau Chen, Paige Maas & Raymond J. Carroll",232,0,2016
513,111,Instrumental Variables Estimation With Some Invalid Instruments and its Application to Mendelian Randomization,"Hyunseung Kang, Anru Zhang, T. Tony Cai & Dylan S. Small",942,10,2016
513,111,Generalizing Quantile Regression for Counting Processes With Applications to Recurrent Events,"Xiaoyan Sun, Limin Peng, Yijian Huang & HuiChuan J. Lai",702,1,2016
513,111,A Potential Tale of Two-by-Two Tables From Completely Randomized Experiments,Peng Ding & Tirthankar Dasgupta,431,6,2016
513,111,Ultrahigh-Dimensional Multiclass Linear Discriminant Analysis by Pairwise Sure Independence Screening,"Rui Pan, Hansheng Wang & Runze Li",834,5,2016
513,111,Constrained Estimators and Consistency of a Regression Model on a Lexis Diagram,Wenjiang Fu,341,1,2016
513,111,Statistical Inference in Hidden Markov Models Using k-Segment Constraints,"Michalis K. Titsias, Christopher C. Holmes & Christopher Yau",1399,0,2016
513,111,Pairwise Likelihood Inference for Nested Hidden Markov Chain Models for Multilevel Longitudinal Data,Francesco Bartolucci & Monia Lupparelli,452,2,2016
513,111,Large-Scale Multiple Testing of Correlations,T. Tony Cai & Weidong Liu,1056,5,2016
513,111,Personalized Prediction and Sparsity Pursuit in Latent Factor Models,"Yunzhang Zhu, Xiaotong Shen & Changqing Ye",892,2,2016
513,111,Minimax and Adaptive Estimation of Covariance Operator for Random Variables Observed on a Lattice Graph,T. Tony Cai & Ming Yuan,330,0,2016
513,111,Estimation and Testing of Varying Coefficients in Quantile Regression,Xingdong Feng & Liping Zhu,1029,1,2016
513,111,Feature Augmentation via Nonparametrics and Selection (FANS) in High-Dimensional Classification,"Jianqing Fan, Yang Feng, Jiancheng Jiang & Xin Tong",1088,3,2016
513,111,Spline-Lasso in High-Dimensional Linear Regression,"Jianhua Guo, Jianchang Hu, Bing-Yi Jing & Zhen Zhang",1644,0,2016
513,111,Efficient Sequential Monte Carlo With Multiple Proposals and Control Variates,"Wentao Li, Rong Chen & Zhiqiang Tan",418,1,2016
513,111,Stepwise Signal Extraction via Marginal Likelihood,"Chao Du, Chu-Lan Michael Kao & S. C. Kou",461,4,2016
513,111,Hierarchical Testing in the High-Dimensional Setting With Correlated Variables,Jacopo Mandozzi & Peter Bühlmann,725,3,2016
513,111,Quantile Regression in the Secondary Analysis of Case–Control Data,"Ying Wei, Xiaoyu Song, Mengling Liu, Iuliana Ionita-Laza & Joan Reibman",467,1,2016
513,111,Variable Selection With Prior Information for Generalized Linear Models via the Prior LASSO Method,"Yuan Jiang, Yunxiao He & Heping Zhang",1143,2,2016
513,111,An Adaptive Exchange Algorithm for Sampling From Distributions With Intractable Normalizing Constants,"Faming Liang, Ick Hoon Jin, Qifan Song & Jun S. Liu",557,6,2016
513,111,Asymptotically Normal and Efficient Estimation of Covariate-Adjusted Gaussian Graphical Model,"Mengjie Chen, Zhao Ren, Hongyu Zhao & Harrison Zhou",631,1,2016
513,111,Estimating Variance Components in Functional Linear Models With Applications to Genetic Heritability,Matthew Reimherr & Dan Nicolae,483,5,2016
513,111,Extended MaxT Tests of One-Sided Hypotheses,Zeng-Hua Lu,382,2,2016
513,111,Book Reviews,NA,414,0,2016
512,110,Statistics: Making Better Decisions,David Morganstein,1034,1,2015
512,110,Wanna Get Away? Regression Discontinuity Estimation of Exam School Effects Away From the Cutoff,Joshua D. Angrist & Miikka Rokkanen,1801,12,2015
512,110,Comment,Michael G. Hudgens,242,0,2015
512,110,Comment,Thomas Lemieux,163,0,2015
512,110,Rejoinder,Joshua D. Angrist & Miikka Rokkanen,169,0,2015
512,110,Bayesian Partition Models for Identifying Expression Quantitative Trait Loci,Bo Jiang & Jun S. Liu,620,1,2015
512,110,Bayesian Phylogenetic Inference Using a Combinatorial Sequential Monte Carlo Method,"Liangliang Wang, Alexandre Bouchard-Côté & Arnaud Doucet",707,0,2015
512,110,Temporal Autocorrelation-Based Beamforming With MEG Neuroimaging Data,Jian Zhang & Li Su,1210,1,2015
512,110,Some Counterclaims Undermine Themselves in Observational Studies,Paul R. Rosenbaum,540,1,2015
512,110,Randomized Controlled Field Trials of Predictive Policing,"G. O. Mohler, M. B. Short, Sean Malinowski, Mark Johnson, G. E. Tita, Andrea L. Bertozzi & P. J. Brantingham",2482,14,2015
512,110,Rerandomization to Balance Tiers of Covariates,Kari Lock Morgan & Donald B. Rubin,473,3,2015
512,110,An Adaptive Resampling Test for Detecting the Presence of Significant Predictors,Ian W. McKeague & Min Qian,1040,5,2015
512,110,Comment,A. Chatterjee & S. N. Lahiri,200,1,2015
512,110,Comment,Rajen D. Shah & Richard J. Samworth,545,0,2015
512,110,Comment,Emre Barut & Huixia Judy Wang,137,0,2015
512,110,Comment,Lawrence D. Brown & Daniel McCarthy,214,0,2015
512,110,Comment,Alexandre Belloni & Victor Chernozhukov,167,0,2015
512,110,Comment,Yichi Zhang & Eric B. Laber,168,1,2015
512,110,Comment,"Sai Li, Ritwik Mitra & Cun-Hui Zhang",184,1,2015
512,110,Comment,Hannes Leeb,178,0,2015
512,110,Rejoinder,Ian W. McKeague & Min Qian,214,0,2015
512,110,A Simple Formula for Mixing Estimators With Different Convergence Rates,Stephen S. M. Lee & Mehdi Soleymani,497,0,2015
512,110,Dirichlet–Laplace Priors for Optimal Shrinkage,"Anirban Bhattacharya, Debdeep Pati, Natesh S. Pillai & David B. Dunson",1214,18,2015
512,110,Exact Optimal Confidence Intervals for Hypergeometric Parameters,Weizhen Wang,425,4,2015
512,110,Bayesian Compressed Regression,Rajarshi Guhaniyogi & David B. Dunson,969,6,2015
512,110,Groupwise Dimension Reduction via Envelope Method,"Zifang Guo, Lexin Li, Wenbin Lu & Bing Li",764,4,2015
512,110,Uniformly Semiparametric Efficient Estimation of Treatment Effects With a Continuous Treatment,Antonio F. Galvao & Liang Wang,544,1,2015
512,110,A Cluster-Based Outlier Detection Scheme for Multivariate Data,J. Marcus Jobe & Michael Pokojovy,571,4,2015
512,110,Plausibility Functions and Exact Frequentist Inference,Ryan Martin,383,8,2015
512,110,Bayesian Factorizations of Big Sparse Tensors,"Jing Zhou, Anirban Bhattacharya, Amy H. Herring & David B. Dunson",791,9,2015
512,110,Semiparametric Pseudo-Likelihoods in Generalized Linear Models With Nonignorable Missing Data,Jiwei Zhao & Jun Shao,878,12,2015
512,110,Robust Filtering,"Laurent E. Calvet, Veronika Czellar & Elvezio Ronchetti",609,3,2015
512,110,High-Dimensional Variable Selection With Reciprocal L1-Regularization,Qifan Song & Faming Liang,1342,1,2015
512,110,Marginal Inferential Models: Prior-Free Probabilistic Inference on Interest Parameters,Ryan Martin & Chuanhai Liu,364,7,2015
512,110,Testing the Number of Components in Normal Mixture Regression Models,Hiroyuki Kasahara & Katsumi Shimotsu,713,1,2015
512,110,Latent Space Models for Dynamic Networks,Daniel K. Sewell & Yuguo Chen,1665,10,2015
512,110,A High-Dimensional Nonparametric Multivariate Test for Mean Vector,"Lan Wang, Bo Peng & Runze Li",974,10,2015
512,110,Smoothed and Corrected Score Approach to Censored Quantile Regression With Measurement Errors,"Yuanshan Wu, Yanyuan Ma & Guosheng Yin",516,3,2015
512,110,Latent Surface Models for Networks Using Aggregated Relational Data,Tyler H. McCormick & Tian Zheng,426,0,2015
512,110,Sequentially Refined Latin Hypercube Designs: Reusing Every Point,"Jin Xu, Jiajie Chen & Peter Z. G. Qian",334,3,2015
512,110,A Permutation Approach to Testing Interactions for Binary Response by Comparing Correlations Between Classes,Noah Simon & Robert Tibshirani,541,0,2015
512,110,On Asymptotic Distributions and Confidence Intervals for LIFT Measures in Data Mining,Wenxin Jiang & Yu Zhao,188,1,2015
512,110,Conditional Distance Correlation,"Xueqin Wang, Wenliang Pan, Wenhao Hu, Yuan Tian & Heping Zhang",1277,5,2015
512,110,Small Area Estimation With Uncertain Random Effects,Gauri Sankar Datta & Abhyuday Mandal,415,5,2015
512,110,Treatment Effects With Censoring and Endogeneity,Brigham R. Frandsen,510,1,2015
512,110,Optimal Data-Driven Regression Discontinuity Plots,"Sebastian Calonico, Matias D. Cattaneo & Rocío Titiunik",593,28,2015
512,110,Reinforcement Learning Trees,"Ruoqing Zhu, Donglin Zeng & Michael R. Kosorok",856,9,2015
512,110,Nonparametric and Parametric Estimators of Prevalence From Group Testing Data With Aggregated Covariates,Aurore Delaigle & Wen-Xin Zhou,317,2,2015
512,110,Self-Normalization for Time Series: A Review of Recent Developments,Xiaofeng Shao,548,3,2015
512,110,Book Reviews,NA,283,0,2015
512,110,Editorial Collaborators,NA,171,0,2015
512,110,Editorial Board EOV,NA,94,0,2015
511,110,Semiparametric Bayesian Density Estimation With Disparate Data Sources: A Meta-Analysis of Global Childhood Undernutrition,"Mariel M. Finucane, Christopher J. Paciorek, Gretchen A. Stevens & Majid Ezzati",899,0,2015
511,110,Comment,Christopher K. Wikle & Scott H. Holan,210,0,2015
511,110,Comment,Jim Hodges,139,0,2015
511,110,Rejoinder,"Mariel M. Finucane, Christopher J. Paciorek, Gretchen A. Stevens & Majid Ezzati",223,0,2015
511,110,Stable Weights that Balance Covariates for Estimation With Incomplete Outcome Data,José R. Zubizarreta,730,9,2015
511,110,An Integrated Bayesian Nonparametric Approach for Stochastic and Variability Orders in ROC Curve Estimation: An Application to Endometriosis Diagnosis,Beom Seuk Hwang & Zhen Chen,437,0,2015
511,110,The Role of CPS Nonresponse in the Measurement of Poverty,"Charles Hokayem, Christopher Bollinger & James P. Ziliak",376,1,2015
511,110,Clustering High-Dimensional Landmark-Based Two-Dimensional Shape Data,"Chao Huang, Martin Styner & Hongtu Zhu",544,3,2015
511,110,Proper Use of Allele-Specific Expression Improves Statistical Power for cis-eQTL Mapping with RNA-Seq Data,"Yi-Juan Hu, Wei Sun, Jung-Ying Tzeng & Charles M. Perou",597,1,2015
511,110,IsoDOT Detects Differential RNA-Isoform Expression/Usage With Respect to a Categorical or Continuous Covariate With High Sensitivity and Specificity,"Wei Sun, Yufeng Liu, James J. Crowley, Ting-Huei Chen, Hua Zhou, Haitao Chu, Shunping Huang, Pei-Fen Kuan, Yuan Li, Darla Miller, Ginger Shaw, Yichao Wu, Vasyl Zhabotynsky, Leonard McMillan, Fei Zou, Patrick F. Sullivan & Fernando Pardo-Manuel De Villena",230,3,2015
511,110,Simultaneous Edit-Imputation for Continuous Microdata,"Hang J. Kim, Lawrence H. Cox, Alan F. Karr, Jerome P. Reiter & Quanli Wang",353,4,2015
511,110,Smoothed Lexis Diagrams With Applications to Lung and Breast Cancer Trends in Taiwan,"Li-Chu Chien, Yuh-Jenn Wu, Chao A. Hsiung, Lu-Hai Wang & I-Shou Chang",259,2,2015
511,110,Robust Estimation of Inverse Probability Weights for Marginal Structural Models,Kosuke Imai & Marc Ratkovic,958,3,2015
511,110,Bias-Reduced Doubly Robust Estimation,Karel Vermeulen & Stijn Vansteelandt,1230,8,2015
511,110,Testing for Nodal Dependence in Relational Data Matrices,Alexander Volfovsky & Peter D. Hoff,394,2,2015
511,110,Testing and Modeling Dependencies Between a Network and Nodal Attributes,Bailey K. Fosdick & Peter D. Hoff,788,3,2015
511,110,Blood Flow Velocity Field Estimation Via Spatial Regression With PDE Penalization,"Laura Azzimonti, Laura M. Sangalli, Piercesare Secchi, Maurizio Domanin & Fabio Nobile",480,9,2015
511,110,An Objective Approach to Prior Mass Functions for Discrete Parameter Spaces,C. Villa & S. G. Walker,352,4,2015
